********************************************************************************
*                             Initializing Cubiquity                           *
********************************************************************************
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
